"","ExclusionGroup","Notes","Sex","DOT","Lang1","Bilingual","Lang2","Location","Experimenter","Enterer","AudioRecorded","Age","AgeGroup","InfinityInterviewDone","HCReceivedSupport","Task","TaskType","TaskItem","Accuracy","Response","HCGroup.spontaneous.noerror","HCGroup.final","HCGroup.best","IsProductive.noerror","IsProductive.final","PGroup.final","SuccessorKnower","EndlessKnower","Category","InfinityStage","DecadeCounter","DecadeKnowledge","EndlessPartial","LadlabID"
"992","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","HC","spontaneous","consecutive",NA,"14","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"993","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","HC","supported","raw",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"994","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","HC","supported","noerror",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"995","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","HC","spontaneous","IHC",NA,"14","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"996","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","HC","spontaneous","decchangeerror",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"997","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","HC","productivity","classification",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"998","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","HC","supported","times",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"999","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","practice","1",1,"2","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1000","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","practice","5",1,"6","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1001","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","23",1,"24","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1002","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","40",0,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1003","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","62",1,"63","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1004","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","70",0,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1005","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","37",0,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1006","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","29",0,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1007","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","86",0,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1008","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","immediate","59",0,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1009","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","3",1,"4","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1010","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","23",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1011","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","40",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1012","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","62",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1013","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","70",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1014","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","37",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1015","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","29",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1016","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","86",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1017","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","WCN","momentum","59",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1018","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","A1","BiggestNumber","none",NA,"10","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1019","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","B1","isBiggest","no",NA,"no, 29, 26, to the moon","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1020","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","B2","EndOrForever","forever",NA,"end","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1021","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","B2","Why","justification",NA,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1022","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","C1","CanWeAddToBigNumber","yes",NA,"no","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1023","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","C1","why","justification",NA,"it is the biggest number","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1024","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","C2","CanWeAdd1toX","yes",NA,"yes","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1025","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","C2","why","justification",NA,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1026","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","C3","CanKeepAdding1","yes",NA,"yes","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1027","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","C3","why","justification",NA,"idk","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1028","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","C3","WhatWouldHappen","justification",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1029","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","D1","CanYouCountTens","yes",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1030","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","D2","CountingByTens","yes",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1031","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","D3","TenMoreThanTen","twenty",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1032","include","C3 did not ask kept adding one","m","2/25/16","English","no",NA,"school","NN","DA","no",4.27,"4-4.5y","yes","0","D4","TenTwenty","30,40,50..",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-024"
"1033","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","spontaneous","raw",NA,"1-15,18,17,16,14,21,22,28.","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1034","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","spontaneous","noerror",NA,"15","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1035","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","spontaneous","consecutive",NA,"15","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1036","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","supported","raw",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1037","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","supported","noerror",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1038","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","spontaneous","IHC",NA,"15","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1039","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","spontaneous","decchangeerror",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1040","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","productivity","classification",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1041","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","HC","supported","times",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1042","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","practice","1",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1043","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","practice","5",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1044","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","23",0,"23","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1045","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","40",0,"sixty twenty","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1046","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","62",0,"70","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1047","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","70",0,"20","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1048","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","37",0,"thirty-seven, twenty-one","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1049","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","29",0,"26","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1050","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","86",0,"40","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1051","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","immediate","59",0,"forty-nine, ninety","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1052","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","3",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1053","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","23",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1054","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","40",0,"sixty twenty","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1055","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","62",0,"twenty-one, twenty-four","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1056","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","70",0,"IDK","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1057","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","37",0,"thirty twenty","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1058","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","29",0,"twenty-six twenty-four","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1059","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","86",1,"87","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1060","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","WCN","momentum","59",0,"nine, forty","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1061","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","A1","BiggestNumber","none",NA,"5, humongous five","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1062","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","B1","isBiggest","no",NA,"yes","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1063","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","B2","EndOrForever","forever",NA,"forever","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1064","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","B2","Why","justification",NA,"because of the bad guy","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1065","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","C1","CanWeAddToBigNumber","yes",NA,"?","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1066","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","C1","why","justification",NA,"humongous balloon","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1067","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","C2","CanWeAdd1toX","yes",NA,"no","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1068","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","C2","why","justification",NA,"NR","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1069","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","C3","CanKeepAdding1","yes",NA,"yes","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1070","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","C3","why","justification",NA,"don't know","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1071","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","C3","WhatWouldHappen","justification",NA,"don't know","1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1072","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","D1","CanYouCountTens","yes",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1073","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","D2","CountingByTens","yes",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1074","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","D3","TenMoreThanTen","twenty",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1075","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4,"4-4.5y","yes","0","D4","TenTwenty","30,40,50..",NA,NA,"1-low","1-low","1-low",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,1,"infinity-025"
"1076","include","","m","2/25/16","English","no",NA,"school","NN","JC","no",4.79,"4.5-5y","yes","0","HC","spontaneous","raw",NA,"1-28,39,30-38","2-medium","2-medium","2-medium",0,0,"1-Weak",0,0,"A Non-knower",1,NA,NA,0,"infinity-026"
